station_name,station_id,imageset_id,image_id,timestamp,filename,url
Avery Brook_Side_01171000,13,143,237429,2021-05-01T08:44:59Z,Avery Side__2021-05-01__03-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__03-44-59(1).JPG
Avery Brook_Side_01171000,13,143,237430,2021-05-01T09:00:00Z,Avery Side__2021-05-01__04-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__04-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237431,2021-05-01T09:15:00Z,Avery Side__2021-05-01__04-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__04-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237432,2021-05-01T09:30:00Z,Avery Side__2021-05-01__04-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__04-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237433,2021-05-01T09:45:00Z,Avery Side__2021-05-01__04-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__04-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237434,2021-05-01T09:59:59Z,Avery Side__2021-05-01__04-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__04-59-59(1).JPG
Avery Brook_Side_01171000,13,143,237435,2021-05-01T10:14:59Z,Avery Side__2021-05-01__05-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__05-14-59(1).JPG
Avery Brook_Side_01171000,13,143,237436,2021-05-01T10:30:00Z,Avery Side__2021-05-01__05-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__05-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237437,2021-05-01T10:45:00Z,Avery Side__2021-05-01__05-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__05-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237438,2021-05-01T11:00:00Z,Avery Side__2021-05-01__06-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__06-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237439,2021-05-01T11:15:00Z,Avery Side__2021-05-01__06-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__06-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237440,2021-05-01T11:29:59Z,Avery Side__2021-05-01__06-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__06-29-59(1).JPG
Avery Brook_Side_01171000,13,143,237441,2021-05-01T11:44:59Z,Avery Side__2021-05-01__06-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__06-44-59(1).JPG
Avery Brook_Side_01171000,13,143,237442,2021-05-01T12:00:00Z,Avery Side__2021-05-01__07-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__07-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237443,2021-05-01T12:15:00Z,Avery Side__2021-05-01__07-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__07-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237444,2021-05-01T12:30:00Z,Avery Side__2021-05-01__07-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__07-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237445,2021-05-01T12:45:00Z,Avery Side__2021-05-01__07-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__07-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237446,2021-05-01T12:59:59Z,Avery Side__2021-05-01__07-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__07-59-59(1).JPG
Avery Brook_Side_01171000,13,143,237447,2021-05-01T13:14:59Z,Avery Side__2021-05-01__08-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__08-14-59(1).JPG
Avery Brook_Side_01171000,13,143,237448,2021-05-01T13:30:00Z,Avery Side__2021-05-01__08-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__08-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237450,2021-05-01T13:45:00Z,Avery Side__2021-05-01__08-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__08-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237452,2021-05-01T14:00:00Z,Avery Side__2021-05-01__09-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__09-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237454,2021-05-01T14:15:00Z,Avery Side__2021-05-01__09-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__09-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237457,2021-05-01T14:29:59Z,Avery Side__2021-05-01__09-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__09-29-59(1).JPG
Avery Brook_Side_01171000,13,143,237459,2021-05-01T14:44:59Z,Avery Side__2021-05-01__09-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__09-44-59(1).JPG
Avery Brook_Side_01171000,13,143,237461,2021-05-01T15:00:00Z,Avery Side__2021-05-01__10-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__10-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237463,2021-05-01T15:15:00Z,Avery Side__2021-05-01__10-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__10-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237466,2021-05-01T15:30:00Z,Avery Side__2021-05-01__10-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__10-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237468,2021-05-01T15:45:00Z,Avery Side__2021-05-01__10-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__10-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237470,2021-05-01T15:59:59Z,Avery Side__2021-05-01__10-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__10-59-59(1).JPG
Avery Brook_Side_01171000,13,143,237472,2021-05-01T16:14:59Z,Avery Side__2021-05-01__11-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__11-14-59(1).JPG
Avery Brook_Side_01171000,13,143,237474,2021-05-01T16:30:00Z,Avery Side__2021-05-01__11-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__11-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237477,2021-05-01T16:45:00Z,Avery Side__2021-05-01__11-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__11-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237479,2021-05-01T18:00:00Z,Avery Side__2021-05-01__13-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__13-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237481,2021-05-01T18:15:00Z,Avery Side__2021-05-01__13-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__13-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237483,2021-05-01T18:30:00Z,Avery Side__2021-05-01__13-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__13-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237485,2021-05-01T18:44:59Z,Avery Side__2021-05-01__13-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__13-44-59(1).JPG
Avery Brook_Side_01171000,13,143,237488,2021-05-01T18:59:59Z,Avery Side__2021-05-01__13-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__13-59-59(1).JPG
Avery Brook_Side_01171000,13,143,237490,2021-05-01T19:15:00Z,Avery Side__2021-05-01__14-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__14-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237491,2021-05-01T19:30:00Z,Avery Side__2021-05-01__14-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__14-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237493,2021-05-01T19:45:00Z,Avery Side__2021-05-01__14-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__14-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237495,2021-05-01T20:00:00Z,Avery Side__2021-05-01__15-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__15-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237497,2021-05-01T20:14:59Z,Avery Side__2021-05-01__15-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__15-14-59(1).JPG
Avery Brook_Side_01171000,13,143,237498,2021-05-01T20:29:59Z,Avery Side__2021-05-01__15-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__15-29-59(1).JPG
Avery Brook_Side_01171000,13,143,237500,2021-05-01T20:45:00Z,Avery Side__2021-05-01__15-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__15-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237502,2021-05-01T21:00:00Z,Avery Side__2021-05-01__16-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__16-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237503,2021-05-01T21:15:00Z,Avery Side__2021-05-01__16-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__16-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237505,2021-05-01T21:30:00Z,Avery Side__2021-05-01__16-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__16-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237506,2021-05-01T21:44:59Z,Avery Side__2021-05-01__16-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__16-44-59(1).JPG
