station_name,station_id,imageset_id,image_id,timestamp,filename,url
West Brook Reservoir_01171020,16,135,225803,2021-03-26T06:30:00Z,West Brook Reservior__2021-03-26__01-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__01-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225808,2021-03-26T07:45:00Z,West Brook Reservior__2021-03-26__02-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__02-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225810,2021-03-26T08:15:00Z,West Brook Reservior__2021-03-26__03-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__03-15-00(1).JPG
West Brook Reservoir_01171020,16,135,225811,2021-03-26T08:30:00Z,West Brook Reservior__2021-03-26__03-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__03-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225813,2021-03-26T08:59:59Z,West Brook Reservior__2021-03-26__03-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__03-59-59(1).JPG
West Brook Reservoir_01171020,16,135,225815,2021-03-26T09:30:00Z,West Brook Reservior__2021-03-26__04-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__04-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225817,2021-03-26T10:00:00Z,West Brook Reservior__2021-03-26__05-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__05-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225819,2021-03-26T10:29:59Z,West Brook Reservior__2021-03-26__05-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__05-29-59(1).JPG
West Brook Reservoir_01171020,16,135,225820,2021-03-26T10:45:00Z,West Brook Reservior__2021-03-26__05-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__05-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225822,2021-03-26T11:15:00Z,West Brook Reservior__2021-03-26__06-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-26__06-15-00(1).JPG
